ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
12145,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12147,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12156,1,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4
12157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12158,0,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4
12159,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12160,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2
12161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12165,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12166,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6
12167,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6
12168,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12172,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12173,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3
12174,1,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
12175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12176,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12177,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12180,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
12181,1,2,2,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5
12182,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
12183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12184,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
12185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12186,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
12187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12189,3,3,3,2,3,3,3,3,3,2,2,2,3,3,3,3,2,2,2,3,3
12190,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12191,11,10,9,9,9,9,10,10,9,9,9,9,9,10,10,9,9,9,9,10,10
12192,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1
12193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12203,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
12206,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12208,1,2,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7,7
12209,3,7,10,11,11,12,13,13,14,14,15,15,16,16,17,18,18,19,19,20,21
12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12211,8,6,5,5,6,6,5,5,5,4,5,5,5,5,4,4,4,4,4,4,4
12212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12213,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12214,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12215,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12217,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
12218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12219,0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12229,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12230,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12231,1,2,3,3,3,3,4,4,4,4,4,4,5,5,5,5,5,5,6,6,6
12232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12233,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12234,11,7,4,3,3,3,3,3,3,2,2,2,2,2,3,2,2,1,1,2,2
12235,9,6,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2
12236,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12238,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
12239,4,10,14,16,17,18,19,19,20,21,22,23,23,24,25,26,27,28,29,30,31
12240,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
12241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12243,20,19,17,17,17,17,18,18,17,17,17,17,18,18,18,18,17,17,17,18,18
12244,61,46,27,21,21,23,25,25,23,20,18,18,20,22,23,21,18,16,16,18,20
12245,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,5,6,6,6,6,6
12246,1,3,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,8,8
12247,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
12248,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12249,4,10,13,15,16,17,18,19,19,20,21,22,22,23,24,25,26,27,27,28,29
12250,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
12251,10,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,7
12252,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
12253,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12254,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4
12255,9,9,8,8,8,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10
12256,11,11,10,10,10,11,11,11,11,11,11,11,12,12,12,12,12,12,12,13,13
12257,20,19,18,17,18,18,19,19,19,19,19,19,20,20,21,20,20,20,20,21,22
12258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12259,11,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
12260,20,20,19,19,19,19,19,19,18,18,18,18,18,18,18,18,17,17,17,17,17
12261,19,19,18,18,18,18,18,19,18,18,18,18,18,19,19,19,18,18,18,19,19
12262,17,14,11,10,10,11,11,11,10,10,9,9,10,10,10,10,9,9,9,9,10
12263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12264,6,4,3,3,3,3,3,3,3,2,2,2,2,3,3,2,2,2,2,2,2
12265,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12267,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5
12268,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12269,2,4,5,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12
12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12273,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12280,1,4,5,5,6,6,6,7,7,7,7,8,8,8,9,9,9,10,10,10,10
12281,5,14,19,21,22,24,25,26,27,29,29,30,31,32,34,35,36,37,38,40,41
12282,11,8,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4
12283,1,3,4,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9,9,9
12284,21,55,76,86,91,96,101,105,110,116,119,123,126,130,137,141,147,152,156,161,166
12285,25,64,88,99,105,111,117,121,127,134,137,142,146,150,158,163,169,175,180,185,192
12286,74,75,75,75,78,81,84,84,84,85,85,87,89,91,94,94,93,95,96,100,102
12287,1,3,4,4,5,5,5,5,5,6,6,6,6,6,6,7,7,7,7,7,8
12288,1,4,5,6,7,7,7,8,8,8,9,9,9,9,10,10,11,11,11,12,12
12289,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12291,80,71,61,57,58,60,62,62,60,57,56,57,59,61,61,59,57,56,57,59,60
12292,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
12293,2,4,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,12,12,12,13
12294,0,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3
12295,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
12296,12,9,6,5,5,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,5
12297,1,2,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,6,6
12298,1,2,3,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7
12299,194,171,145,135,135,139,142,142,137,131,127,127,132,135,135,130,124,121,121,125,128
12300,18,17,15,15,15,15,16,16,15,15,15,15,16,16,16,16,16,16,16,16,17
12301,3,6,8,9,9,10,10,11,11,12,12,13,13,13,14,14,15,15,16,16,17
12302,8,20,28,31,33,35,37,38,40,42,43,45,46,47,50,51,53,55,57,59,61
12303,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12304,154,180,208,218,219,214,208,207,212,219,221,221,216,210,210,214,219,224,222,218,213
12305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12306,2,6,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18,19
12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12308,3,8,11,13,14,14,15,16,16,17,18,18,19,19,20,21,22,23,23,24,25
12309,1,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5
12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12314,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
12315,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
12316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12317,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12321,1,3,3,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7,8
12322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
12323,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
12324,1,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5
12325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12328,5,12,17,19,20,21,23,23,24,26,26,27,28,29,30,32,33,34,35,36,37
12329,1,2,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,7,7,7
12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12332,32,89,122,138,146,155,163,169,177,187,192,199,204,210,221,228,237,246,252,260,269
12333,8,21,29,33,35,37,39,40,42,44,46,47,49,50,53,54,56,59,60,62,64
12334,16,41,56,63,67,71,74,77,81,85,87,90,92,95,100,103,107,111,114,118,122
12335,506,1344,1836,2080,2201,2327,2451,2539,2659,2806,2881,2990,3059,3150,3312,3426,3554,3683,3775,3897,4031
12336,610,1571,2140,2422,2562,2707,2851,2951,3090,3261,3347,3473,3552,3657,3844,3975,4123,4273,4378,4519,4674
12337,1190,1087,967,918,917,929,946,940,917,888,866,867,886,898,897,874,846,828,826,842,855
12338,424,377,332,315,320,328,333,331,320,309,304,309,319,323,322,312,301,298,300,310,315
12339,74,190,258,292,309,327,344,356,373,393,404,419,428,441,463,479,497,515,528,545,563
12340,123,332,454,514,544,575,606,628,658,695,713,740,758,780,820,848,880,912,935,966,999
12341,26,50,65,73,77,81,85,87,91,95,98,101,103,106,111,114,118,123,125,129,133
12342,221,185,148,135,135,140,146,144,137,129,124,125,131,136,135,129,121,117,118,123,128
12343,0,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4
12344,3,9,12,14,14,15,16,17,17,18,19,20,20,21,22,22,23,24,25,25,26
12345,24,66,90,102,108,114,120,125,131,138,142,147,151,155,163,169,175,182,186,192,199
12346,4,11,15,17,18,20,21,21,22,24,24,25,26,27,28,29,30,31,32,33,34
12347,158,374,506,570,602,636,670,692,724,763,784,813,830,854,897,927,961,996,1020,1051,1087
12348,193,160,144,140,141,141,139,132,125,122,122,125,126,124,119,113,110,110,113,115,114
12349,33,41,51,55,55,52,49,48,50,52,53,52,50,47,47,48,50,51,51,49,46
12350,29,79,109,123,131,138,146,151,158,167,171,178,182,188,197,204,212,219,225,232,240
12351,87,235,322,365,386,408,430,445,467,492,505,525,537,553,581,601,624,647,663,684,708
12352,233,179,154,150,152,153,149,139,129,124,125,130,133,130,122,113,108,109,114,118,116
12353,27,74,102,116,123,130,137,142,148,157,161,167,171,176,185,192,199,206,211,218,226
12354,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7
12355,221,616,845,958,1015,1073,1131,1172,1229,1297,1331,1382,1415,1458,1533,1586,1646,1705,1749,1806,1869
12356,1,3,4,4,5,5,5,5,6,6,6,6,7,7,7,7,8,8,8,8,9
12357,3,8,11,12,13,13,14,15,15,16,17,17,18,18,19,20,21,21,22,23,23
12358,3,7,10,12,12,13,14,14,15,16,16,17,17,18,19,19,20,21,21,22,23
12359,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7
12360,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
12361,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2
12362,3,8,11,13,13,14,15,15,16,17,18,18,19,19,20,21,22,22,23,24,25
12363,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12364,100,278,381,432,458,484,510,528,554,584,600,623,638,657,691,715,742,769,788,814,842
12365,1,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5
12366,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
12369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12372,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12374,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
12375,21,18,14,13,13,13,14,14,13,12,12,12,12,13,13,12,12,11,11,12,12
12376,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4
12377,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12390,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3
12391,46,37,29,26,26,27,28,27,26,24,23,23,25,25,25,24,22,21,21,23,23
12392,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
12393,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12394,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12395,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12396,0,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
12397,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
12398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12401,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12404,2,3,4,5,5,5,5,6,6,6,6,6,6,7,7,7,7,8,8,8,8
12405,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2
12406,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
12407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12413,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12414,17,15,12,11,11,11,11,11,11,10,10,10,10,10,10,10,9,9,9,9,10
12415,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2
12416,10,26,35,40,42,45,47,49,51,54,55,57,59,60,63,66,68,71,72,75,77
12417,6,5,4,4,4,4,5,5,4,4,4,4,4,4,5,4,4,4,4,4,4
12418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12419,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12422,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
12423,6,9,11,11,11,11,11,11,11,12,12,12,11,11,11,12,12,12,12,12,12
12424,33,77,103,117,123,130,136,141,147,155,159,165,169,174,182,188,195,202,207,213,221
12425,2,4,6,6,7,7,7,8,8,9,9,9,9,10,10,10,11,11,11,12,12
12426,13,32,44,49,52,55,58,60,63,66,68,70,72,74,78,80,83,86,88,91,94
12427,73,119,151,162,166,169,172,178,185,192,195,197,197,199,207,214,220,225,226,229,233
12428,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
12429,3,6,8,9,10,10,11,11,12,12,13,13,14,14,15,15,16,16,17,17,18
12430,12,11,11,11,11,11,11,11,11,11,10,10,11,11,11,11,10,10,10,10,11
12431,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2
12432,1,2,3,3,4,4,4,4,4,5,5,5,5,5,5,6,6,6,6,6,7
12433,6,13,17,19,19,21,22,22,23,24,25,26,26,27,28,29,30,31,32,33,34
12434,1,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5
12435,2,5,7,8,9,9,9,10,10,11,11,11,12,12,13,13,13,14,14,15,15
12436,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
12437,13,12,11,11,11,11,11,11,11,11,10,10,11,11,11,11,10,10,10,10,11
12438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12439,69,75,77,77,77,76,76,77,77,77,76,75,75,74,75,76,76,75,74,73,73
12440,30,27,24,23,23,23,24,24,23,22,22,22,22,23,23,22,21,21,21,21,22
12441,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12442,116,117,115,113,114,115,115,115,115,114,113,113,114,114,114,114,113,112,112,113,113
12443,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2
12444,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3
12445,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2
12446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
12447,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12448,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12450,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
